file	ref	refClade	strain	strainClade	pos	diffs	lengthNotN	pDiff
chr3.mfa	P34048	3	SC5314	1	1700000	550	99746	0.00551400557415836
file	ref	refClade	strain	strainClade	pos	diffs	lengthNotN	pDiff
chr4.mfa	P34048	3	12C	1	100000	141	99913	0.0014112277681583
chr4.mfa	P34048	3	12C	1	200000	185	99913	0.00185161090148429
chr4.mfa	P34048	3	12C	1	300000	161	99898	0.00161164387675429
chr4.mfa	P34048	3	12C	1	400000	173	99866	0.00173232131055615
chr4.mfa	P34048	3	12C	1	500000	100	99929	0.00100071050445817
chr4.mfa	P34048	3	12C	1	600000	256	99815	0.002564744777839
chr4.mfa	P34048	3	12C	1	700000	113	93319	0.00121090024539483
chr4.mfa	P34048	3	12C	1	800000	265	99583	0.00266109677354569
chr4.mfa	P34048	3	12C	1	900000	253	99550	0.0025414364640884
chr4.mfa	P34048	3	12C	1	1000000	229	98098	0.00233440029358397
chr4.mfa	P34048	3	12C	1	1100000	176	99961	0.00176068666780044
chr4.mfa	P34048	3	12C	1	1200000	154	97831	0.00157414316525437
chr4.mfa	P34048	3	12C	1	1300000	156	99592	0.00156639087476906
chr4.mfa	P34048	3	12C	1	1400000	188	99916	0.00188158052764322
chr4.mfa	P34048	3	12C	1	1500000	94	97956	0.00095961452080526
chr4.mfa	P34048	3	19F	1	100000	264	99923	0.00264203436646218
chr4.mfa	P34048	3	19F	1	200000	315	99897	0.00315324784528064
chr4.mfa	P34048	3	19F	1	300000	380	99636	0.003813882532418
chr4.mfa	P34048	3	19F	1	400000	329	99837	0.00329537145547242
chr4.mfa	P34048	3	19F	1	500000	355	99883	0.00355415836528739
chr4.mfa	P34048	3	19F	1	600000	627	99211	0.00631986372478858
chr4.mfa	P34048	3	19F	1	700000	142	93588	0.00151728854126597
chr4.mfa	P34048	3	19F	1	800000	244	99565	0.0024506603726209
chr4.mfa	P34048	3	19F	1	900000	286	99548	0.00287298589625105
chr4.mfa	P34048	3	19F	1	1000000	222	98110	0.00226276628274386
chr4.mfa	P34048	3	19F	1	1100000	143	99980	0.00143028605721144
chr4.mfa	P34048	3	19F	1	1200000	174	97814	0.00177888645797125
chr4.mfa	P34048	3	19F	1	1300000	137	99619	0.00137523966311647
chr4.mfa	P34048	3	19F	1	1400000	194	99913	0.00194168926966461
chr4.mfa	P34048	3	19F	1	1500000	93	97948	0.00094948339935476
chr4.mfa	P34048	3	GC75	4	100000	73	99832	0.000731228463819216
chr4.mfa	P34048	3	GC75	4	200000	190	99879	0.00190230178516004
chr4.mfa	P34048	3	GC75	4	300000	364	99532	0.00365711529960214
chr4.mfa	P34048	3	GC75	4	400000	152	99844	0.00152237490485157
chr4.mfa	P34048	3	GC75	4	500000	197	99918	0.00197161672571509
chr4.mfa	P34048	3	GC75	4	600000	284	99727	0.00284777442417801
chr4.mfa	P34048	3	GC75	4	700000	196	92646	0.00211557973360965
chr4.mfa	P34048	3	GC75	4	800000	888	99516	0.00892318823103823
chr4.mfa	P34048	3	GC75	4	900000	291	99227	0.00293266953550949
chr4.mfa	P34048	3	GC75	4	1000000	183	98095	0.00186553850858861
chr4.mfa	P34048	3	GC75	4	1100000	145	99971	0.00145042062198037
chr4.mfa	P34048	3	GC75	4	1200000	153	97770	0.00156489720773243
chr4.mfa	P34048	3	GC75	4	1300000	47	99457	0.000472566033562243
chr4.mfa	P34048	3	GC75	4	1400000	179	99849	0.0017927069875512
chr4.mfa	P34048	3	GC75	4	1500000	121	97927	0.00123561428410959
chr4.mfa	P34048	3	L26	1	100000	262	99927	0.00262191399721797
chr4.mfa	P34048	3	L26	1	200000	305	99881	0.00305363382425086
chr4.mfa	P34048	3	L26	1	300000	382	99632	0.0038341095230448
chr4.mfa	P34048	3	L26	1	400000	320	99837	0.00320522451596102
chr4.mfa	P34048	3	L26	1	500000	281	99923	0.00281216536733285
chr4.mfa	P34048	3	L26	1	600000	278	99354	0.00279807556817038
chr4.mfa	P34048	3	L26	1	700000	111	93313	0.00118954486513133
chr4.mfa	P34048	3	L26	1	800000	235	99583	0.00235984053503108
chr4.mfa	P34048	3	L26	1	900000	313	99533	0.00314468568213557
chr4.mfa	P34048	3	L26	1	1000000	227	98110	0.00231372948731016
chr4.mfa	P34048	3	L26	1	1100000	179	99978	0.00179039388665506
chr4.mfa	P34048	3	L26	1	1200000	179	97690	0.00183232674787593
chr4.mfa	P34048	3	L26	1	1300000	149	99615	0.0014957586708829
chr4.mfa	P34048	3	L26	1	1400000	191	99909	0.00191173968311163
chr4.mfa	P34048	3	L26	1	1500000	91	97952	0.000929026461940542
chr4.mfa	P34048	3	NCYC4144	NA	100000	20	99403	0.000201201170990815
chr4.mfa	P34048	3	NCYC4144	NA	200000	97	98425	0.000985521971043942
chr4.mfa	P34048	3	NCYC4144	NA	300000	32	97913	0.000326820749032304
chr4.mfa	P34048	3	NCYC4144	NA	400000	58	98510	0.000588772713430109
chr4.mfa	P34048	3	NCYC4144	NA	500000	42	98059	0.000428313566322316
chr4.mfa	P34048	3	NCYC4144	NA	600000	29	96014	0.000302039285937467
chr4.mfa	P34048	3	NCYC4144	NA	700000	40	98657	0.00040544512806998
chr4.mfa	P34048	3	NCYC4144	NA	800000	320	98948	0.00323402191049844
chr4.mfa	P34048	3	NCYC4144	NA	900000	22	95842	0.000229544458588093
chr4.mfa	P34048	3	NCYC4144	NA	1000000	19	97897	0.000194081534674198
chr4.mfa	P34048	3	NCYC4144	NA	1100000	44	98943	0.000444700484117118
chr4.mfa	P34048	3	NCYC4144	NA	1200000	63	95875	0.000657105606258149
chr4.mfa	P34048	3	NCYC4144	NA	1300000	21	96461	0.000217704564539036
chr4.mfa	P34048	3	NCYC4144	NA	1400000	28	99309	0.000281948262493832
chr4.mfa	P34048	3	NCYC4144	NA	1500000	40	96578	0.000414173000062126
chr4.mfa	P34048	3	NCYC4145	NA	100000	102	99490	0.00102522866619761
chr4.mfa	P34048	3	NCYC4145	NA	200000	269	99282	0.00270945387885014
chr4.mfa	P34048	3	NCYC4145	NA	300000	62	98932	0.00062669308211701
chr4.mfa	P34048	3	NCYC4145	NA	400000	98	99317	0.000986739430309011
chr4.mfa	P34048	3	NCYC4145	NA	500000	136	99074	0.00137271130670004
chr4.mfa	P34048	3	NCYC4145	NA	600000	162	97297	0.00166500508751555
chr4.mfa	P34048	3	NCYC4145	NA	700000	236	99086	0.00238176937206063
chr4.mfa	P34048	3	NCYC4145	NA	800000	350	99238	0.00352687478586832
chr4.mfa	P34048	3	NCYC4145	NA	900000	252	98024	0.00257079898800294
chr4.mfa	P34048	3	NCYC4145	NA	1000000	211	98036	0.0021522705944755
chr4.mfa	P34048	3	NCYC4145	NA	1100000	175	99569	0.00175757514889172
chr4.mfa	P34048	3	NCYC4145	NA	1200000	166	96813	0.00171464576038342
chr4.mfa	P34048	3	NCYC4145	NA	1300000	135	97019	0.00139148001937765
chr4.mfa	P34048	3	NCYC4145	NA	1400000	231	99777	0.00231516281307315
chr4.mfa	P34048	3	NCYC4145	NA	1500000	77	97349	0.000790968576975624
chr4.mfa	P34048	3	NCYC597	NA	100000	169	99237	0.00170299384302226
chr4.mfa	P34048	3	NCYC597	NA	200000	338	98168	0.00344307717382446
chr4.mfa	P34048	3	NCYC597	NA	300000	174	96395	0.00180507287722392
chr4.mfa	P34048	3	NCYC597	NA	400000	134	97208	0.00137848736729487
chr4.mfa	P34048	3	NCYC597	NA	500000	145	97083	0.00149356735988793
chr4.mfa	P34048	3	NCYC597	NA	600000	384	93834	0.00409233326939063
chr4.mfa	P34048	3	NCYC597	NA	700000	154	91892	0.0016758803813172
chr4.mfa	P34048	3	NCYC597	NA	800000	411	98171	0.00418657240936733
chr4.mfa	P34048	3	NCYC597	NA	900000	94	92464	0.00101661187056584
chr4.mfa	P34048	3	NCYC597	NA	1000000	90	97274	0.000925221539157432
chr4.mfa	P34048	3	NCYC597	NA	1100000	80	97588	0.000819772922900357
chr4.mfa	P34048	3	NCYC597	NA	1200000	64	93979	0.000681003202843188
chr4.mfa	P34048	3	NCYC597	NA	1300000	69	96433	0.000715522694513289
chr4.mfa	P34048	3	NCYC597	NA	1400000	210	98819	0.00212509740029751
chr4.mfa	P34048	3	NCYC597	NA	1500000	151	95607	0.00157938226280502
chr4.mfa	P34048	3	P37005	1	100000	318	99852	0.00318471337579618
chr4.mfa	P34048	3	P37005	1	200000	501	99883	0.00501586856622248
chr4.mfa	P34048	3	P37005	1	300000	263	99860	0.00263368716202684
chr4.mfa	P34048	3	P37005	1	400000	151	99875	0.00151188986232791
chr4.mfa	P34048	3	P37005	1	500000	101	99933	0.00101067715369297
chr4.mfa	P34048	3	P37005	1	600000	250	99820	0.00250450811460629
chr4.mfa	P34048	3	P37005	1	700000	118	93296	0.00126479163093809
chr4.mfa	P34048	3	P37005	1	800000	249	99571	0.00250072812365046
chr4.mfa	P34048	3	P37005	1	900000	259	99550	0.00260170768458061
chr4.mfa	P34048	3	P37005	1	1000000	222	98111	0.00226274321941474
chr4.mfa	P34048	3	P37005	1	1100000	148	99972	0.0014804145160645
chr4.mfa	P34048	3	P37005	1	1200000	162	97777	0.00165683136115855
chr4.mfa	P34048	3	P37005	1	1300000	178	99622	0.00178675392985485
chr4.mfa	P34048	3	P37005	1	1400000	194	99912	0.00194170870365922
chr4.mfa	P34048	3	P37005	1	1500000	93	97948	0.00094948339935476
chr4.mfa	P34048	3	P37037	1	100000	319	99918	0.00319261794671631
chr4.mfa	P34048	3	P37037	1	200000	503	99895	0.00503528705140397
chr4.mfa	P34048	3	P37037	1	300000	278	99850	0.0027841762643966
chr4.mfa	P34048	3	P37037	1	400000	252	99864	0.00252343186733958
chr4.mfa	P34048	3	P37037	1	500000	357	99885	0.00357411022676077
chr4.mfa	P34048	3	P37037	1	600000	638	99536	0.00640974119916412
chr4.mfa	P34048	3	P37037	1	700000	242	93483	0.00258870596793
chr4.mfa	P34048	3	P37037	1	800000	296	99528	0.00297403745679608
chr4.mfa	P34048	3	P37037	1	900000	263	99558	0.00264167620884309
chr4.mfa	P34048	3	P37037	1	1000000	224	98110	0.00228315156457038
chr4.mfa	P34048	3	P37037	1	1100000	150	99975	0.00150037509377344
chr4.mfa	P34048	3	P37037	1	1200000	180	97897	0.00183866717059767
chr4.mfa	P34048	3	P37037	1	1300000	149	99620	0.00149568359767115
chr4.mfa	P34048	3	P37037	1	1400000	202	99913	0.00202175893026933
chr4.mfa	P34048	3	P37037	1	1500000	94	97952	0.000959653707938582
chr4.mfa	P34048	3	P37039	1	100000	147	99923	0.00147113277223462
chr4.mfa	P34048	3	P37039	1	200000	188	99921	0.00188148637423565
chr4.mfa	P34048	3	P37039	1	300000	151	99915	0.00151128459190312
chr4.mfa	P34048	3	P37039	1	400000	171	99877	0.001712105890245
chr4.mfa	P34048	3	P37039	1	500000	103	99933	0.00103069056267699
chr4.mfa	P34048	3	P37039	1	600000	251	99850	0.00251377065598398
chr4.mfa	P34048	3	P37039	1	700000	119	93606	0.00127128602867338
chr4.mfa	P34048	3	P37039	1	800000	247	99587	0.00248024340526374
chr4.mfa	P34048	3	P37039	1	900000	294	99571	0.00295266694117765
chr4.mfa	P34048	3	P37039	1	1000000	223	98112	0.00227291258969341
chr4.mfa	P34048	3	P37039	1	1100000	171	99979	0.00171035917542684
chr4.mfa	P34048	3	P37039	1	1200000	166	97740	0.00169838346633927
chr4.mfa	P34048	3	P37039	1	1300000	135	99625	0.00135508155583438
chr4.mfa	P34048	3	P37039	1	1400000	196	99911	0.00196174595389897
chr4.mfa	P34048	3	P37039	1	1500000	87	97953	0.000888181066429818
chr4.mfa	P34048	3	P57055	3	100000	5	99906	5.00470442215683e-05
chr4.mfa	P34048	3	P57055	3	200000	6	99915	6.00510433868788e-05
chr4.mfa	P34048	3	P57055	3	300000	19	99889	0.000190211134359139
chr4.mfa	P34048	3	P57055	3	400000	0	99871	0
chr4.mfa	P34048	3	P57055	3	500000	9	99900	9.00900900900901e-05
chr4.mfa	P34048	3	P57055	3	600000	1	99826	1.00174303287721e-05
chr4.mfa	P34048	3	P57055	3	700000	0	99447	0
chr4.mfa	P34048	3	P57055	3	800000	14	99588	0.000140579186247339
chr4.mfa	P34048	3	P57055	3	900000	8	99480	8.04181745074387e-05
chr4.mfa	P34048	3	P57055	3	1000000	1	98101	1.01935760083995e-05
chr4.mfa	P34048	3	P57055	3	1100000	2	99976	2.00048011522765e-05
chr4.mfa	P34048	3	P57055	3	1200000	13	97717	0.00013303724019362
chr4.mfa	P34048	3	P57055	3	1300000	1	99350	1.00654252642174e-05
chr4.mfa	P34048	3	P57055	3	1400000	66	99893	0.000660706956443394
chr4.mfa	P34048	3	P57055	3	1500000	66	97849	0.00067450868174432
chr4.mfa	P34048	3	P57072	2	100000	33	99772	0.000330754119392214
chr4.mfa	P34048	3	P57072	2	200000	89	99897	0.00089091764517453
chr4.mfa	P34048	3	P57072	2	300000	112	99628	0.00112418195687959
chr4.mfa	P34048	3	P57072	2	400000	124	99861	0.0012417259991388
chr4.mfa	P34048	3	P57072	2	500000	178	99882	0.00178210288140005
chr4.mfa	P34048	3	P57072	2	600000	128	99735	0.00128340101268361
chr4.mfa	P34048	3	P57072	2	700000	143	92915	0.00153904105903245
chr4.mfa	P34048	3	P57072	2	800000	430	99372	0.00432717465684499
chr4.mfa	P34048	3	P57072	2	900000	305	99459	0.00306659025327019
chr4.mfa	P34048	3	P57072	2	1000000	164	98056	0.00167251366566044
chr4.mfa	P34048	3	P57072	2	1100000	196	99960	0.00196078431372549
chr4.mfa	P34048	3	P57072	2	1200000	175	97488	0.00179509272936156
chr4.mfa	P34048	3	P57072	2	1300000	133	99450	0.00133735545500251
chr4.mfa	P34048	3	P57072	2	1400000	156	99806	0.0015630322826283
chr4.mfa	P34048	3	P57072	2	1500000	181	97892	0.00184897642299677
chr4.mfa	P34048	3	P60002	8	100000	120	99899	0.00120121322535761
chr4.mfa	P34048	3	P60002	8	200000	185	99922	0.00185144412641861
chr4.mfa	P34048	3	P60002	8	300000	209	99617	0.00209803547587259
chr4.mfa	P34048	3	P60002	8	400000	130	99863	0.00130178344331734
chr4.mfa	P34048	3	P60002	8	500000	124	99884	0.00124144007048176
chr4.mfa	P34048	3	P60002	8	600000	359	99769	0.0035983121009532
chr4.mfa	P34048	3	P60002	8	700000	60	92508	0.000648592554157478
chr4.mfa	P34048	3	P60002	8	800000	565	99327	0.00568828213879408
chr4.mfa	P34048	3	P60002	8	900000	249	99381	0.00250550910133728
chr4.mfa	P34048	3	P60002	8	1000000	228	98056	0.00232520192543037
chr4.mfa	P34048	3	P60002	8	1100000	153	99974	0.0015303979034549
chr4.mfa	P34048	3	P60002	8	1200000	159	97290	0.00163428923835954
chr4.mfa	P34048	3	P60002	8	1300000	141	99616	0.00141543527144234
chr4.mfa	P34048	3	P60002	8	1400000	384	99750	0.00384962406015038
chr4.mfa	P34048	3	P60002	8	1500000	219	97844	0.00223825681697396
chr4.mfa	P34048	3	P75010	11	100000	163	99908	0.00163150098090243
chr4.mfa	P34048	3	P75010	11	200000	226	99909	0.00226205847321062
chr4.mfa	P34048	3	P75010	11	300000	226	99590	0.00226930414700271
chr4.mfa	P34048	3	P75010	11	400000	134	99760	0.00134322373696872
chr4.mfa	P34048	3	P75010	11	500000	189	99881	0.00189225177961775
chr4.mfa	P34048	3	P75010	11	600000	453	99626	0.00454700580169835
chr4.mfa	P34048	3	P75010	11	700000	204	92652	0.00220178733324699
chr4.mfa	P34048	3	P75010	11	800000	588	99433	0.00591352971347541
chr4.mfa	P34048	3	P75010	11	900000	211	99216	0.00212667311723915
chr4.mfa	P34048	3	P75010	11	1000000	235	98043	0.0023969074793713
chr4.mfa	P34048	3	P75010	11	1100000	248	99961	0.00248096757735517
chr4.mfa	P34048	3	P75010	11	1200000	132	97358	0.00135582078514349
chr4.mfa	P34048	3	P75010	11	1300000	114	99582	0.00114478520214497
chr4.mfa	P34048	3	P75010	11	1400000	137	99896	0.00137142628333467
chr4.mfa	P34048	3	P75010	11	1500000	195	97878	0.00199227609881689
chr4.mfa	P34048	3	P75016	4	100000	41	99887	0.000410463824121257
chr4.mfa	P34048	3	P75016	4	200000	71	99885	0.000710817440056064
chr4.mfa	P34048	3	P75016	4	300000	129	99611	0.00129503769663993
chr4.mfa	P34048	3	P75016	4	400000	95	99861	0.000951322338049889
chr4.mfa	P34048	3	P75016	4	500000	257	99897	0.0025726498293242
chr4.mfa	P34048	3	P75016	4	600000	276	99793	0.00276572505085527
chr4.mfa	P34048	3	P75016	4	700000	186	92648	0.00200759865296607
chr4.mfa	P34048	3	P75016	4	800000	812	99490	0.00816162428384762
chr4.mfa	P34048	3	P75016	4	900000	276	99140	0.00278394190034295
chr4.mfa	P34048	3	P75016	4	1000000	156	98097	0.00159026269916511
chr4.mfa	P34048	3	P75016	4	1100000	144	99973	0.00144038890500435
chr4.mfa	P34048	3	P75016	4	1200000	156	97751	0.00159589160213195
chr4.mfa	P34048	3	P75016	4	1300000	62	99554	0.00062277758804267
chr4.mfa	P34048	3	P75016	4	1400000	171	99793	0.00171354704237772
chr4.mfa	P34048	3	P75016	4	1500000	122	97927	0.00124582597240802
chr4.mfa	P34048	3	P75063	4	100000	63	99810	0.000631199278629396
chr4.mfa	P34048	3	P75063	4	200000	79	99863	0.000791083784785156
chr4.mfa	P34048	3	P75063	4	300000	137	99677	0.00137443943938923
chr4.mfa	P34048	3	P75063	4	400000	99	99864	0.000991348233597693
chr4.mfa	P34048	3	P75063	4	500000	183	99920	0.00183146517213771
chr4.mfa	P34048	3	P75063	4	600000	285	99804	0.00285559697006132
chr4.mfa	P34048	3	P75063	4	700000	179	92632	0.00193237758010191
chr4.mfa	P34048	3	P75063	4	800000	841	99497	0.00845251615626602
chr4.mfa	P34048	3	P75063	4	900000	254	99074	0.00256374023457214
chr4.mfa	P34048	3	P75063	4	1000000	153	98093	0.00155974432426371
chr4.mfa	P34048	3	P75063	4	1100000	158	99975	0.00158039509877469
chr4.mfa	P34048	3	P75063	4	1200000	158	97735	0.00161661636056684
chr4.mfa	P34048	3	P75063	4	1300000	40	99560	0.000401767778224186
chr4.mfa	P34048	3	P75063	4	1400000	185	99859	0.00185261218317828
chr4.mfa	P34048	3	P75063	4	1500000	159	97855	0.00162485309897297
chr4.mfa	P34048	3	P76055	2	100000	39	99764	0.000390922577282386
chr4.mfa	P34048	3	P76055	2	200000	127	99872	0.0012716276834348
chr4.mfa	P34048	3	P76055	2	300000	153	99607	0.00153603662393205
chr4.mfa	P34048	3	P76055	2	400000	138	99867	0.00138183784433296
chr4.mfa	P34048	3	P76055	2	500000	173	99852	0.00173256419500861
chr4.mfa	P34048	3	P76055	2	600000	74	99756	0.000741810016440114
chr4.mfa	P34048	3	P76055	2	700000	179	92575	0.00193356737780178
chr4.mfa	P34048	3	P76055	2	800000	446	99399	0.00448696666968481
chr4.mfa	P34048	3	P76055	2	900000	361	99291	0.00363577766363517
chr4.mfa	P34048	3	P76055	2	1000000	189	98027	0.00192804023381313
chr4.mfa	P34048	3	P76055	2	1100000	211	99976	0.00211050652156518
chr4.mfa	P34048	3	P76055	2	1200000	175	97480	0.00179524004924087
chr4.mfa	P34048	3	P76055	2	1300000	133	99605	0.00133527433361779
chr4.mfa	P34048	3	P76055	2	1400000	182	99585	0.00182758447557363
chr4.mfa	P34048	3	P76055	2	1500000	114	97894	0.0011645248942734
chr4.mfa	P34048	3	P76067	2	100000	50	99876	0.000500620769754496
chr4.mfa	P34048	3	P76067	2	200000	104	99907	0.00104096810033331
chr4.mfa	P34048	3	P76067	2	300000	103	99590	0.00103424038558088
chr4.mfa	P34048	3	P76067	2	400000	106	99856	0.00106152860118571
chr4.mfa	P34048	3	P76067	2	500000	204	99879	0.00204247139038236
chr4.mfa	P34048	3	P76067	2	600000	57	99788	0.000571210967250571
chr4.mfa	P34048	3	P76067	2	700000	198	92578	0.00213873706496144
chr4.mfa	P34048	3	P76067	2	800000	394	99499	0.00395983879234967
chr4.mfa	P34048	3	P76067	2	900000	291	99390	0.00292785994566858
chr4.mfa	P34048	3	P76067	2	1000000	198	98089	0.00201857496763144
chr4.mfa	P34048	3	P76067	2	1100000	193	99806	0.00193375147786706
chr4.mfa	P34048	3	P76067	2	1200000	188	97525	0.00192771084337349
chr4.mfa	P34048	3	P76067	2	1300000	125	99601	0.00125500747984458
chr4.mfa	P34048	3	P76067	2	1400000	178	99800	0.00178356713426854
chr4.mfa	P34048	3	P76067	2	1500000	139	97906	0.00141972912793904
chr4.mfa	P34048	3	P78042	3	100000	5	99905	5.00475451679095e-05
chr4.mfa	P34048	3	P78042	3	200000	35	99921	0.0003502767186077
chr4.mfa	P34048	3	P78042	3	300000	2	99870	2.00260338439972e-05
chr4.mfa	P34048	3	P78042	3	400000	2	99869	2.00262343670208e-05
chr4.mfa	P34048	3	P78042	3	500000	42	99920	0.000420336269015212
chr4.mfa	P34048	3	P78042	3	600000	9	99823	9.01595824609559e-05
chr4.mfa	P34048	3	P78042	3	700000	5	99454	5.02744987632473e-05
chr4.mfa	P34048	3	P78042	3	800000	6	99584	6.02506426735218e-05
chr4.mfa	P34048	3	P78042	3	900000	4	99441	4.02248569503525e-05
chr4.mfa	P34048	3	P78042	3	1000000	0	98102	0
chr4.mfa	P34048	3	P78042	3	1100000	0	99981	0
chr4.mfa	P34048	3	P78042	3	1200000	8	97860	8.17494379726139e-05
chr4.mfa	P34048	3	P78042	3	1300000	0	99419	0
chr4.mfa	P34048	3	P78042	3	1400000	2	99881	2.00238283557433e-05
chr4.mfa	P34048	3	P78042	3	1500000	8	97929	8.16918379642394e-05
chr4.mfa	P34048	3	P78042	3	1600000	24	99191	0.000241957435654444
chr4.mfa	P34048	3	P78048	1	100000	110	99883	0.00110128850755384
chr4.mfa	P34048	3	P78048	1	200000	173	99920	0.00173138510808647
chr4.mfa	P34048	3	P78048	1	300000	152	99909	0.00152138445985847
chr4.mfa	P34048	3	P78048	1	400000	158	99872	0.00158202499198975
chr4.mfa	P34048	3	P78048	1	500000	109	99929	0.0010907744498594
chr4.mfa	P34048	3	P78048	1	600000	241	99832	0.00241405561343056
chr4.mfa	P34048	3	P78048	1	700000	143	93595	0.00152785939419841
chr4.mfa	P34048	3	P78048	1	800000	234	99584	0.00234977506426735
chr4.mfa	P34048	3	P78048	1	900000	251	99563	0.00252101684360656
chr4.mfa	P34048	3	P78048	1	1000000	222	98111	0.00226274321941474
chr4.mfa	P34048	3	P78048	1	1100000	146	99976	0.00146035048411619
chr4.mfa	P34048	3	P78048	1	1200000	333	97542	0.00341391400627422
chr4.mfa	P34048	3	P78048	1	1300000	353	99605	0.0035439987952412
chr4.mfa	P34048	3	P78048	1	1400000	419	99582	0.00420758771665562
chr4.mfa	P34048	3	P78048	1	1500000	285	97924	0.00291042032596708
chr4.mfa	P34048	3	P87	4	100000	77	99898	0.000770786201925965
chr4.mfa	P34048	3	P87	4	200000	195	99854	0.00195285116269754
chr4.mfa	P34048	3	P87	4	300000	352	99546	0.00353605368372411
chr4.mfa	P34048	3	P87	4	400000	393	99712	0.00394135109114249
chr4.mfa	P34048	3	P87	4	500000	479	99892	0.00479517879309654
chr4.mfa	P34048	3	P87	4	600000	298	99796	0.00298609162691891
chr4.mfa	P34048	3	P87	4	700000	191	92638	0.00206178889872407
chr4.mfa	P34048	3	P87	4	800000	829	99534	0.00832881226515562
chr4.mfa	P34048	3	P87	4	900000	273	99223	0.00275137820868145
chr4.mfa	P34048	3	P87	4	1000000	186	98081	0.00189639175783281
chr4.mfa	P34048	3	P87	4	1100000	139	99976	0.00139033368008322
chr4.mfa	P34048	3	P87	4	1200000	170	97763	0.00173889917453433
chr4.mfa	P34048	3	P87	4	1300000	54	99560	0.000542386500602652
chr4.mfa	P34048	3	P87	4	1400000	323	99858	0.00323459312223357
chr4.mfa	P34048	3	P87	4	1500000	243	97839	0.0024836721552755
chr4.mfa	P34048	3	P94015	6	100000	283	99868	0.00283374053750951
chr4.mfa	P34048	3	P94015	6	200000	468	99843	0.00468735915387158
chr4.mfa	P34048	3	P94015	6	300000	107	99851	0.00107159667905179
chr4.mfa	P34048	3	P94015	6	400000	289	99796	0.00289590765160928
chr4.mfa	P34048	3	P94015	6	500000	168	99915	0.00168142921483261
chr4.mfa	P34048	3	P94015	6	600000	494	99671	0.00495630624755445
chr4.mfa	P34048	3	P94015	6	700000	330	92590	0.00356409979479425
chr4.mfa	P34048	3	P94015	6	800000	970	99367	0.00976179214427325
chr4.mfa	P34048	3	P94015	6	900000	508	98589	0.005152704662792
chr4.mfa	P34048	3	P94015	6	1000000	130	98104	0.00132512435782435
chr4.mfa	P34048	3	P94015	6	1100000	126	99837	0.00126205715315965
chr4.mfa	P34048	3	P94015	6	1200000	147	97703	0.00150455973716263
chr4.mfa	P34048	3	P94015	6	1300000	103	99611	0.00103402234692956
chr4.mfa	P34048	3	P94015	6	1400000	124	99837	0.00124202449993489
chr4.mfa	P34048	3	P94015	6	1500000	103	97893	0.00105216920515256
chr4.mfa	P34048	3	SC5314	1	100000	125	98905	0.00126383903746019
chr4.mfa	P34048	3	SC5314	1	200000	171	99375	0.00172075471698113
chr4.mfa	P34048	3	SC5314	1	300000	161	99823	0.00161285475291266
chr4.mfa	P34048	3	SC5314	1	400000	145	99837	0.00145236735879484
chr4.mfa	P34048	3	SC5314	1	500000	141	99917	0.00141117127215589
chr4.mfa	P34048	3	SC5314	1	600000	241	96703	0.00249216673732976
chr4.mfa	P34048	3	SC5314	1	700000	141	99427	0.00141812586118459
chr4.mfa	P34048	3	SC5314	1	800000	236	99462	0.00237276547827311
chr4.mfa	P34048	3	SC5314	1	900000	288	98260	0.00293099938937513
chr4.mfa	P34048	3	SC5314	1	1000000	238	98106	0.00242594744460074
chr4.mfa	P34048	3	SC5314	1	1100000	175	99943	0.00175099806889927
chr4.mfa	P34048	3	SC5314	1	1200000	176	95446	0.00184397460344069
chr4.mfa	P34048	3	SC5314	1	1300000	139	95983	0.00144817311398894
chr4.mfa	P34048	3	SC5314	1	1400000	218	99893	0.00218233509855545
chr4.mfa	P34048	3	SC5314	1	1500000	100	97909	0.00102135656579068
file	ref	refClade	strain	strainClade	pos	diffs	lengthNotN	pDiff
chr5.mfa	P34048	3	12C	1	100000	495	99811	0.00495937321537706
chr5.mfa	P34048	3	12C	1	200000	423	99840	0.00423677884615385
chr5.mfa	P34048	3	12C	1	300000	262	99891	0.00262285891621868
chr5.mfa	P34048	3	12C	1	400000	312	99566	0.00313359982323283
chr5.mfa	P34048	3	12C	1	500000	153	99262	0.00154137535008362
chr5.mfa	P34048	3	12C	1	600000	356	99516	0.00357731420073154
chr5.mfa	P34048	3	12C	1	700000	180	99869	0.00180236109303187
chr5.mfa	P34048	3	12C	1	800000	415	98675	0.00420572586774766
chr5.mfa	P34048	3	12C	1	900000	307	99481	0.00308601642524703
chr5.mfa	P34048	3	12C	1	1000000	169	99925	0.0016912684513385
chr5.mfa	P34048	3	12C	1	1100000	186	99878	0.0018622719718056
chr5.mfa	P34048	3	19F	1	100000	471	99827	0.00471816242098831
chr5.mfa	P34048	3	19F	1	200000	776	99822	0.00777383743062651
chr5.mfa	P34048	3	19F	1	300000	622	99860	0.00622872020829161
chr5.mfa	P34048	3	19F	1	400000	538	91543	0.00587701954272855
chr5.mfa	P34048	3	19F	1	500000	895	98406	0.00909497388370628
chr5.mfa	P34048	3	19F	1	600000	645	99401	0.00648886832124425
chr5.mfa	P34048	3	19F	1	700000	416	99796	0.0041685037476452
chr5.mfa	P34048	3	19F	1	800000	533	98579	0.00540683106949756
chr5.mfa	P34048	3	19F	1	900000	465	99464	0.0046750583125553
chr5.mfa	P34048	3	19F	1	1000000	608	99826	0.00609059763989341
chr5.mfa	P34048	3	19F	1	1100000	318	99851	0.00318474527045297
